Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1
CPIM.SE901,1980.05,219.9772628,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1980.06,221.786534,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1980.07,223.5958059,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1980.08,226.9128036,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1980.09,229.7774834,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1980.1,234.903753,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1980.11,239.426932,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1980.12,239.2761594,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1981.01,242.2860332,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1981.02,247.5169388,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1981.03,249.4190861,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1981.04,253.4611495,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1981.05,254.6499917,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1981.06,256.7899071,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1981.07,261.3075076,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1981.08,265.5873391,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1981.09,270.1049396,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1981.1,275.3358452,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1981.11,277.0002243,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1981.12,278.6646035,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1982.01,280.5667508,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1982.02,282.944435,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1982.03,286.0354245,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1982.04,290.315256,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1982.05,291.2663301,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1982.06,297.6860778,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1982.07,297.2105408,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1982.08,297.9238459,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1982.09,299.5882251,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1982.1,298.6371518,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1982.11,298.3993829,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1982.12,298.8749199,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1983.01,300.7770672,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1983.02,301.9659094,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1983.03,299.5882251,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1983.04,300.7770672,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1983.05,301.9659094,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1983.06,303.3925204,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1983.07,303.8680574,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1983.08,306.9590468,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1983.09,309.8122681,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1983.1,310.0500363,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1983.11,310.7633414,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1983.12,311.9521835,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1984.01,312.006395,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1984.02,309.8310514,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1984.03,311.6956314,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1984.04,315.7355551,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1984.05,318.5324252,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1984.06,320.0862417,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1984.07,322.5723489,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1984.08,327.5445619,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1984.09,329.7199056,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1984.1,333.1383021,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1984.11,335.6244086,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1984.12,339.3535687,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1985.01,347.4334162,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1985.02,351.7841027,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1985.03,360.4854766,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1985.04,366.7007432,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1985.05,368.8760869,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1985.06,371.3621934,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1985.07,373.5375363,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1985.08,377.2666964,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1985.09,381.9281465,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1985.1,381.9281465,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1985.11,382.8604366,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1985.12,380.6850937,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1986.01,387.8326503,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1986.02,392.1833369,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1986.03,394.9802069,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1986.04,398.7093671,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1986.05,397.777077,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1986.06,399.0201307,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1986.07,399.0201307,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1986.08,405.8569245,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1986.09,412.6937175,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1986.1,454.0252424,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1986.11,455.5790589,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1986.12,453.7144789,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1987.01,454.0252424,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1987.02,456.2005853,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1987.03,459.308219,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1987.04,463.0373792,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1987.05,467.3880657,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1987.06,469.5634094,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1987.07,471.4279894,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1987.08,470.1849358,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1987.09,474.2248595,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1987.1,475.4679124,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1987.11,475.1571495,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1987.12,474.5356224,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1988.01,483.2369962,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1988.02,485.1015763,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1988.03,491.6276065,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1988.04,492.2491329,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1988.05,492.2491329,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1988.06,495.9782931,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1988.07,495.6675302,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1988.08,497.2213467,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1988.09,500.9505068,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1988.1,506.8550098,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1988.11,508.408827,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1988.12,506.8550098,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1989.01,504.3207349,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1989.02,512.4304154,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1989.03,511.9235604,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1989.04,514.9646903,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1989.05,521.0469502,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1989.06,527.1292107,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1989.07,547.4034109,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1989.08,556.0199464,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1989.09,563.1159162,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1989.1,566.1570461,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1989.11,565.6501911,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1989.12,563.6227711,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1990.01,563.6227711,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1990.02,563.1159162,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1990.03,568.1844668,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1990.04,573.7598716,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1990.05,576.8010015,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1990.06,579.8421314,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1990.07,580.3489864,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1990.08,583.3901171,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1990.09,588.9655219,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1990.1,584.910682,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1990.11,583.8969721,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1990.12,582.3764063,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1991.01,585.417537,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1991.02,582.8832621,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1991.03,583.3901171,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1991.04,581.3626964,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1991.05,583.8969721,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1991.06,582.8832621,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1991.07,584.403827,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1991.08,585.924392,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1991.09,585.417537,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1991.1,579.3352764,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1991.11,579.8421314,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1991.12,577.8147115,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1992.01,577.8147115,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1992.02,579.8421314,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1992.03,578.3215665,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1992.04,575.2804366,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1992.05,579.3352764,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1992.06,579.3352764,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1992.07,582.8832621,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1992.08,588.4586669,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1992.09,590.9929418,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1992.1,590.4860869,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1992.11,588.4586669,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1992.12,587.9518119,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1993.01,594.5409267,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1993.02,598.0889124,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1993.03,590.4860869,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1993.04,588.4586669,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1993.05,586.938102,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1993.06,583.3901171,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1993.07,588.9655219,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1993.08,592.0066518,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1993.09,590.9929418,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1993.1,590.9929418,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1993.11,588.9655219,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1993.12,585.924392,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1994.01,589.4399381,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
CPIM.SE901,1994.02,596.471031,FINAL,Index,Consumers Price Index - CPI,Food Price Index for New Zealand,Food
